step,tracking_mse,mean_control,target_mean
174,0.008777090167124305,0.035950859631868545,0.01969234828833625
175,0.008777181888527876,0.035933315059626235,0.019705885333429554
176,0.008777368781411683,0.03591580284396113,0.019718300554892144
177,0.008777473032311769,0.03589832332998663,0.019731067682393216
178,0.008777421847153919,0.035880878072789425,0.019745307406647667
179,0.00877728556576528,0.03586346755602879,0.019760029220352596
180,0.008776959240175132,0.03584609271315426,0.019775650079606275
181,0.00877682912055054,0.03582875175318109,0.0197896482935583
182,0.008776782210110422,0.03581144400802691,0.019803061795605748
183,0.008776829543160461,0.03579416841252014,0.019815522242500733
184,0.008776973345656608,0.03577692351321122,0.019826669052406015
185,0.008776997486819284,0.03575971020489798,0.01983867507503239
186,0.008776789934631032,0.035742530116668954,0.019852221103944686
187,0.008776608193652051,0.03572538311336594,0.019865675206468977
188,0.008776492944594419,0.03570826876134488,0.019878760871640446
189,0.008776312458273108,0.03569118655053654,0.019891406901768653
190,0.00877610709374525,0.03567413674680721,0.01990433124560411
191,0.008775853139803549,0.03565711961346323,0.01991753179868557
192,0.008775412529459492,0.035640136281821465,0.019931812537749862
193,0.008774997447211375,0.03562318735326513,0.019946683914846365
194,0.008774669518969894,0.03560627241792182,0.019961210183525584
195,0.008774283701443402,0.035589391092070655,0.019975415148336114
196,0.008774000507994578,0.03557254257080958,0.019988908442914302
197,0.00877375085171704,0.03555572728456086,0.020002833081267195
198,0.008773658339986952,0.03553894322724282,0.02001493347154908
199,0.008773478375849943,0.035522190338669137,0.020027009362721556
200,0.008773138930780707,0.035505469812017104,0.020040221216421888
201,0.00877266868233629,0.03548878290467185,0.020054629677520964
202,0.008772076063087672,0.03547213024021321,0.02006964914667097
203,0.008771543403046159,0.03545551105158104,0.020083992617832155
204,0.008771012572221142,0.0354389251442055,0.020098189407562365
205,0.008770344567862349,0.0354223730506111,0.02011291255680137
206,0.008769792953175683,0.03540585388918395,0.020126853210654362
207,0.008769250056844712,0.035389368200057475,0.020141326920232648
208,0.00876869858131133,0.0353729159045618,0.020155761259611694
209,0.00876823346880222,0.03535649670075495,0.02016994941674432
210,0.008767772256729641,0.035340111366679194,0.020184891075055746
211,0.008767360924588836,0.035323759855297024,0.02019982304985619
212,0.008767057098882085,0.035307440817264786,0.020213539455070404
213,0.00876667581197114,0.03529115428838354,0.020227321482778025
214,0.008766228247640636,0.03527489981630587,0.020240717179426874
215,0.008765772491052808,0.03525867777503635,0.020254491233416508
216,0.008765395138090168,0.03524248769162207,0.0202678597988485
217,0.008765048851448557,0.035226329032848565,0.0202807666050527
218,0.00876428826633981,0.035210203290159156,0.020295085801910157
219,0.008763382607395688,0.03519411117020147,0.020310092218234824
220,0.008762503606183953,0.03517805236838585,0.02032485022981069
221,0.008761468061445336,0.03516202837871605,0.020341024896347735
222,0.008760522592980052,0.035146038176623165,0.020356285700115807
223,0.008759589828371953,0.03513008174191934,0.02037156159900393
224,0.008758446094597023,0.03511416182959024,0.020389422177939265
225,0.008757370252116793,0.035098278823906884,0.02040767508574422
226,0.00875640505648184,0.03508243119843771,0.020424551537628243
227,0.008755496139843772,0.03506661810711133,0.020440679970317933
228,0.008754470785527742,0.03505084061618669,0.020457830213928167
229,0.008753575159300656,0.03503509733116049,0.02047372485118221
230,0.008752784888144282,0.035019386975442,0.020488471665883575
231,0.00875198120121201,0.03500370899837479,0.020502741542839036
232,0.00875104964183593,0.03498806341825163,0.020517060736192753
233,0.008750183412758308,0.034972448464605385,0.02052977300506376
234,0.008749326704946573,0.034956864121014355,0.020542500695135666
235,0.008748347042900948,0.034941311886041125,0.02055664655320961
236,0.00874715091017154,0.034925792570045446,0.020571574853001037
237,0.008745857131349934,0.034910305913808504,0.02058629605435751
238,0.008744472801218237,0.03489485260320738,0.020601684986841545
239,0.008743147756680163,0.034879431996912215,0.020616513441022777
240,0.00874189104161264,0.034864043015099364,0.02063037476279529
241,0.00874058009647699,0.034848685555462486,0.020644172980954674
242,0.008739232834163481,0.03483335920821661,0.020657623290755527
243,0.008737848218339955,0.034818064366753776,0.020671468964850188
244,0.00873628268554245,0.03480280289466039,0.02068707168769796
245,0.008734625135336052,0.03478757576825724,0.020703611780623753
246,0.008732857859629012,0.03477238405889136,0.020721178207264757
247,0.008731151247099712,0.03475722718490554,0.02073824147942255
248,0.008729478828449464,0.03474210479392952,0.02075501331822212
249,0.008727889271235937,0.03472701561960923,0.020770647089959855
250,0.008726322706650328,0.0347119588979296,0.02078560665698751
251,0.008724918798449971,0.034696932781144975,0.020798887801058735
252,0.008723312117505948,0.03468193816726515,0.02081303104056408
253,0.008721605377450457,0.034666975171813615,0.020827312749171496
254,0.008719992810484703,0.034652043183168106,0.020841059759309232
255,0.00871847313448206,0.034637141310747625,0.020854013164204106
256,0.008716840252561598,0.03462227098802001,0.02086832397036521
257,0.008714921986499407,0.034607432899246005,0.020883299900979778
258,0.00871306668496658,0.03459262557865516,0.020896950870685476
259,0.008711096863936268,0.034577849081271345,0.02091068355659673
260,0.008709252525117183,0.03456310140748543,0.020922595575805444
261,0.00870739672832447,0.03454838194451707,0.020933969029363786
262,0.008705383009318479,0.03453369269119307,0.020947221459336897
263,0.008703207873764324,0.034519034986413254,0.020961743820993202
264,0.008701052328289494,0.03450440908331036,0.020976532113359012
265,0.008698851391308453,0.03448981468006909,0.02099107274880996
266,0.00869671949544905,0.03447525159760609,0.021005479066170618
267,0.00869458592163849,0.03446071945825509,0.02101956701334766
268,0.008692545561289938,0.03444621653086023,0.021032082981541828
269,0.00869036456298393,0.034431743936056365,0.021045665786536775
270,0.00868816635258434,0.0344173020844053,0.0210596590739514
271,0.008686055335643657,0.03440289021096768,0.021072974827353767
272,0.008683960266231834,0.034388508568838,0.021086554905719656
273,0.008682018927512856,0.03437415556447461,0.021098689713837094
274,0.008680130260151644,0.034359829570313534,0.02110934615607289
275,0.008677962543853276,0.03434553154791392,0.021120919941048717
276,0.00867583074685624,0.03433126030481245,0.021131417565056976
277,0.008673829033521468,0.0343170140347143,0.021140269473198067
278,0.008671746700690163,0.034302793817035965,0.021150145814034228
279,0.008669698428848412,0.03428859881446327,0.021159272916394117
280,0.00866748020709358,0.03427443036657966,0.021169665588888
281,0.008665079857817925,0.0342602887979841,0.021180385370699023
282,0.008662548985353097,0.03424617556810615,0.02119248335543732
283,0.008659692920188306,0.034232092590245324,0.021206381252527585
284,0.008656737736515022,0.03421803956214989,0.02122002953891465
285,0.008653846747607254,0.03420401585372726,0.021233124356015223
286,0.008650983977520338,0.034190021648112495,0.02124641806228217
287,0.008648290723979607,0.03417605504662969,0.021257983238102806
288,0.008645583488243926,0.03416211466326493,0.02126829267184763
289,0.008642687385008481,0.034148202265577535,0.021280264952713117
290,0.008639879362159873,0.0341343166066743,0.021291110688510553
291,0.008637105224724802,0.034120456767460804,0.021301132149734323
292,0.008634314126520297,0.03410662269494768,0.021311130366424954
293,0.008631684309742975,0.03409281251328588,0.021319417452537008
294,0.008629119509517886,0.034079025938373864,0.021327465372526742
295,0.008626493100767574,0.0340652632457919,0.021335792066188037
296,0.008623803394849472,0.03405152521814702,0.021344867278311537
297,0.00862122212376194,0.03403781022166599,0.021352454402388553
298,0.008618712819237468,0.03402411656752985,0.02135850083633914
299,0.008616048854514866,0.03401044551525562,0.021365734832137873
300,0.008613395581494822,0.03399679599131082,0.021371997418209956
301,0.008610525388118252,0.03398316863337963,0.02137887198094711
302,0.008607757384848303,0.03396956218938517,0.02138460937925201
303,0.008604901621865564,0.03395597685606319,0.021390549854222896
304,0.008601812185831208,0.03394241376615684,0.02139756027610597
305,0.008598525281725911,0.03392887437084124,0.02140593662208481
306,0.008595192473215732,0.03391535922511243,0.021414850547866827
307,0.008591932085514741,0.03390186735817519,0.021422889838782867
308,0.008588754216942062,0.033888397827956294,0.02143008011846273
309,0.008585609905892879,0.03387495057137176,0.02143723432375778
310,0.008582506786095758,0.03386152617810303,0.021444956804017725
311,0.00857957809906343,0.033848122145305026,0.02145038469847961
312,0.00857654801528155,0.03383473801005696,0.021455404323018044
313,0.008573514418803527,0.03382137380554011,0.021460474568527156
314,0.008570456810396001,0.0338080282575685,0.02146438494294031
315,0.00856732007841336,0.03379470155293815,0.02146848693317499
316,0.008564290665271312,0.03378139190022668,0.021470949042311258
317,0.008561224551748983,0.033768099252831786,0.02147338505310158
318,0.008558073257328134,0.033754824745751116,0.021476888992951124
319,0.008554988650665786,0.03374156777636333,0.02147985309039626
320,0.00855175848762952,0.03372832894607273,0.021483391581364482
321,0.008548684615354508,0.03371510670910653,0.02148551694033545
322,0.008545483388182213,0.0337019019082836,0.021488439280464993
323,0.008542310288393178,0.03368871389891185,0.02149078211962953
324,0.008539118048071937,0.03367554230317737,0.02149279192253526
325,0.008536032327154478,0.03366238534231834,0.021493171137418277
326,0.008532640529341788,0.033649245291360604,0.021495671492550595
327,0.008529080037224808,0.03363612439473828,0.021500266937365287
328,0.008525558260927523,0.0336230216899574,0.021503990338360125
329,0.008522061255634343,0.03360993821933513,0.021508697039710766
330,0.00851864156841852,0.03359687414235427,0.0215135706444693
331,0.00851531056756151,0.03358382773398393,0.02151686639203434
332,0.008512150981576544,0.03357079682243968,0.021518168896715723
333,0.00850906283640481,0.03355778073112613,0.02151886042100694
334,0.008506156349130684,0.033544777909040625,0.021518130651956166
335,0.008503283864537189,0.033531787972772474,0.02151705914222353
336,0.00850036497326193,0.03351881272810756,0.021517672542307038
337,0.008497530614443785,0.03350585215158609,0.021518278911927695
338,0.00849461572852303,0.03349290654454009,0.02151917896084634
339,0.008491775676146606,0.03347997509317361,0.02151934046446025
340,0.008488871075400703,0.03346705923175079,0.02152084414612993
341,0.008486002448942377,0.03345415850527907,0.02152194212830733
342,0.008483336095668549,0.033441271818753,0.0215220413514998
343,0.008480785625086446,0.03342839864631651,0.021521667710893998
344,0.008478028995211469,0.03341553998920194,0.02152223465134196
345,0.008475263118499473,0.03340269590724785,0.021522871513191096
346,0.008472601285110458,0.033389865438243245,0.021522632014105553
347,0.008470111239186335,0.03337704736272878,0.021521276998910783
348,0.00846767801660024,0.03336423943837178,0.021517858143287494
349,0.008465327385173908,0.03335144019159621,0.02151308501655295
350,0.008462948300527632,0.03333864980679309,0.021508491299817398
351,0.008460420057922309,0.03332587064118344,0.021506089057122438
352,0.00845793391698986,0.033313102502821636,0.021503520306173543
353,0.00845547800846562,0.03330034568821757,0.02150123712868613
354,0.008452989813303046,0.03328760185277608,0.021500498057211406
355,0.008450544734821252,0.03327487147427425,0.02150021435108464
356,0.008448180844332043,0.03326215414061741,0.021499562532753497
357,0.008446001341412115,0.03324944922697946,0.021498345216593707
358,0.008444068747818854,0.03323675612289965,0.021496575078995665
359,0.008442280409293923,0.03322407484384743,0.02149483107455207
360,0.008440595288906408,0.033211406278263335,0.02149392152524592
361,0.008439264269480575,0.033198748069600985,0.0214908427020099
362,0.008438200772995343,0.03318609768965874,0.02148543330826227
363,0.008436848758826963,0.03317345615561202,0.02148097357232451
364,0.008435546617296535,0.0331608230315282,0.02147611904096357
365,0.008434364841061004,0.03314819867366772,0.021471602790345955
366,0.00843289270641379,0.033135586000203124,0.021469797317559915
367,0.008431548171607003,0.0331229852416529,0.021468216972217367
368,0.008430541155967551,0.03311039489464796,0.021465256533373306
369,0.00842966215601448,0.033097813753935126,0.021461190530919414
370,0.008428753474422429,0.033085241923600274,0.02145723011055024
371,0.008428002795352722,0.03307267860238737,0.021452537096840786
372,0.008427397148822027,0.033060123805740395,0.021447866892217247
373,0.008426753441453704,0.033047577574505896,0.021443243033062585
374,0.008426209866219515,0.033035039158141495,0.021437932792647267
375,0.008425756587086499,0.03302250906443127,0.021433100537567123
376,0.008425216946529186,0.03300998643444551,0.021427481299843412
377,0.008424811253249637,0.032997470486218546,0.021421145483543628
378,0.0084244671421523,0.032984961367744606,0.02141495338072694
379,0.008424031795307929,0.03297246066407865,0.02141023575111452
380,0.008423639495912918,0.032959969940688144,0.02140697604324129
381,0.008423478088335504,0.03294748926807675,0.02140379159680509
382,0.00842346475880049,0.03293501842113102,0.0214004087627726
383,0.008423796573946742,0.032922556032818,0.02139576998314863
384,0.008424154848038858,0.03291010366010787,0.021392581301214075
385,0.00842480072984358,0.032897661021102545,0.021389141618134495
386,0.00842545368799349,0.03288522872427686,0.021386275071398123
387,0.0084259439008639,0.03287280828106277,0.021384818340858494
388,0.00842665364451769,0.032860398739492244,0.0213824920120549
389,0.008427611780069712,0.03284799711594895,0.02137741397717902
390,0.008428519227782956,0.03283560282469013,0.02137180150593606
391,0.008429460909002992,0.03282321448491723,0.021364917849777725
392,0.008430573435913483,0.032810832669558386,0.02135857063414008
393,0.008431823070072432,0.032798457847453895,0.02135266405428831
394,0.008433457624749537,0.03278608891214225,0.0213457399662986
395,0.00843511614489127,0.03277372634949029,0.021339271641814535
396,0.008436915599416311,0.03276137148031489,0.021334032668561806
397,0.008438860527132023,0.03274902505736112,0.0213294983749715
398,0.008441005455915992,0.03273668652232241,0.021324455577070158
399,0.008443114961818087,0.032724356511000155,0.021320009372097142
400,0.008445322472940291,0.032712035279897966,0.02131580919416122
401,0.00844772931988758,0.03269972156305697,0.0213104456123075
402,0.008450308749570269,0.03268741467773481,0.02130445737586365
403,0.00845253522237121,0.03267511496446796,0.021298791282511133
404,0.00845494300715328,0.03266282133015296,0.021292120228354725
405,0.008457478659809742,0.03265053395781051,0.021285624716767895
406,0.008460139431480189,0.03263825385850302,0.021280071636056316
407,0.008462644008341274,0.03262598426097151,0.0212775154034102
408,0.008465350063406154,0.0326137240786403,0.021273963583918594
409,0.008468172688828697,0.03260147118870305,0.02126845561823593
410,0.008470873678451063,0.032589227319699675,0.021264555444833806
411,0.008473848900196894,0.0325769922517427,0.021260460692868275
412,0.008477290797622127,0.03256476425688981,0.021254774795365014
413,0.008481005227158956,0.0325525432455102,0.021249012979471103
414,0.008484576717199493,0.032540330130156926,0.021244103103590768
415,0.00848780082593099,0.03252812709264372,0.02124122132163363
416,0.008491202462473708,0.03251593300475791,0.0212373049761507
417,0.0084948521082773,0.032503747852862475,0.02123338495342583
418,0.008498450003237285,0.03249157124936896,0.021229114988498117
419,0.008502276137110507,0.03247940263505847,0.021224335776686348
420,0.00850638943122469,0.0324672415725378,0.021219159560370623
421,0.00851101411020216,0.0324550857316225,0.02121183331763048
422,0.008515899676359394,0.032442935665882716,0.021205024861451163
423,0.008521013717919733,0.03243079187840134,0.02119868799794686
424,0.008526079975884789,0.032418656214427605,0.021194065976787885
425,0.008530929663098725,0.03240652980283715,0.021190497334378305
426,0.008535526929096622,0.03239441354967206,0.021187776872202458
427,0.008540289201880484,0.03238230608077249,0.02118379419821448
428,0.008545055915729292,0.032370206890609474,0.021179352226130578
429,0.008549876608795751,0.032358115938786,0.021174881128136976
430,0.0085547859975939,0.0323460343453696,0.02117145536804166
431,0.008559797965970135,0.03233396212269916,0.021168050391252066
432,0.008564843438960835,0.03232189991139836,0.021165247955295115
433,0.008570104874624278,0.032309846070602985,0.021160936211976025
434,0.008575714690380622,0.03229780076096319,0.0211567815893185
435,0.008581455977793487,0.03228576386551106,0.021152527194167856
436,0.008587459256599615,0.03227373476434511,0.02114770723038251
437,0.008593539714287996,0.03226171315699179,0.02114261684460952
438,0.00859984810402226,0.03224969729107185,0.021135911379260235
439,0.008606218291421141,0.03223768746806922,0.0211294908071629
440,0.008612513014836702,0.032225685189079645,0.0211244661814165
441,0.008618518827521696,0.03221369159519827,0.02112050566928798
442,0.008624564421737022,0.0322017062155511,0.02111611784781952
443,0.008630519146345373,0.03218972998758242,0.02111260624455698
444,0.008636375361636235,0.032177765135849,0.02111116356774979
445,0.008642564979441532,0.032165812072444226,0.021110113835127
446,0.00864898755754739,0.032153868551437245,0.021106996325236913
447,0.008655355046569184,0.03214193441663671,0.021103743736128156
448,0.008661648367051118,0.03213001046280079,0.021101236420412915
449,0.008668034322826876,0.03211809621307229,0.021098297751225556
450,0.008674938050313054,0.03210618915135518,0.021093039067598393
451,0.00868182805678847,0.032094290779509684,0.02108917818331057
452,0.008688831405996161,0.03208240043649915,0.021084713917903793
453,0.00869617593185308,0.03207051677414095,0.021079009364093553
454,0.00870346008153916,0.03205863979067304,0.02107330985940487
455,0.008710126557820618,0.0320467706680766,0.021068711460637598
456,0.008716738403375248,0.03203491270357977,0.021067173911752342
457,0.008723681954098193,0.032023066551264606,0.02106625315250191
458,0.00873067825948599,0.03201123239775419,0.021065517004580474
459,0.00873787866036363,0.03199940904084413,0.0210636797032569
460,0.00874478392061803,0.03198759788070763,0.021063149655195883
461,0.008751662690157315,0.031975798416766336,0.021062168305435357
462,0.008758613208403963,0.03196400809286144,0.02105883183816536
463,0.008765855610100074,0.03195222609429848,0.021054750164185645
464,0.008773257516475636,0.03194045303745929,0.02105124753949724
465,0.008781004678327497,0.03192868840752587,0.02104727717318076
466,0.008788946226039986,0.03191693107949254,0.02104227356185428
467,0.008796393486872401,0.03190518278996231,0.021038885218158967
468,0.008803917542777253,0.03189344482321811,0.021036695063858347
469,0.008811567328361955,0.03188171652098668,0.021033905720039922
470,0.008819242987824447,0.03186999775419905,0.021031006532433356
471,0.008826761248514585,0.03185828976934081,0.021029271033613326
472,0.008834496955139184,0.03184659244417143,0.02102743313101829
473,0.008842491984875802,0.0318349057948621,0.021025620861470504
474,0.008850440754288974,0.031823231141207706,0.021025041300049774
475,0.008858663153721299,0.03181156785431584,0.02102389142651994
476,0.00886665233606925,0.03179991614011227,0.021022943591750685
477,0.008873938643544542,0.03178827703745186,0.021022969232316127
478,0.008881386352103523,0.031776651392167087,0.021023790662669375
479,0.008889031148743063,0.03176503921465155,0.0210246351740794
480,0.008896909122455917,0.03175343920662573,0.021024291042596257
